GEOID,mean,year
6101,261.2176539,2020
6055,2461.783006,2020
6069,2368.724138,2020
6085,2116.878707,2020
6087,4537.81116,2020
6097,1084.23435,2020
6077,923.3784064,2020
6095,7336.3797,2020
6031,156.7064429,2020
6107,1778.867582,2020
6059,1605.798402,2020
6037,2287.064959,2020
6013,1343.581725,2020
6001,1010.211773,2020
6075,143.5,2020
6081,1699.345546,2020
6041,491.1805556,2020
